id_img,label
2535,sad
25372,happy
25391,neutral
25401,neutral
25409,neutral
25451,neutral
25497,sad
25507,surprise
25520,neutral
25537,neutral
25573,neutral
25593,neutral
25615,neutral
25627,happy
25635,happy
2564,sad
25668,neutral
25678,neutral
25682,neutral
25685,neutral
25695,neutral
25701,sad
25723,neutral
25743,neutral
25773,neutral
25797,sad
25800,surprise
25810,neutral
25818,sad
25841,sad
2588,sad
25895,neutral
25915,neutral
25919,neutral
25969,sad
25978,surprise
25979,angry
25994,happy
26016,happy
26023,happy
26041,angry
26049,angry
26056,happy
26067,sad
26069,neutral
26081,sad
2613,neutral
26134,sad
26161,neutral
26187,happy
26190,sad
26192,neutral
26200,sad
26209,angry
26223,happy
26227,neutral
26237,sad
26318,neutral
26364,neutral
26411,happy
26453,sad
26464,neutral
26495,neutral
26539,sad
26647,neutral
26654,sad
26682,angry
26715,neutral
26767,neutral
2677,neutral
26771,sad
26833,neutral
26839,fear
26851,happy
26892,happy
26901,sad
26961,sad
2699,sad
2710,neutral
27115,fear
27190,happy
27218,sad
27229,happy
2727,happy
27299,sad
273,fear
27306,surprise
27329,happy
27405,neutral
27465,neutral
2747,happy
2750,neutral
2753,neutral
27533,neutral
27594,angry
27597,sad
2761,neutral
27642,sad
27646,happy
27650,happy
27683,neutral
27692,neutral
27752,neutral
27767,sad
27864,neutral
2792,angry
27985,neutral
27995,neutral
28005,neutral
28007,happy
28014,happy
28025,neutral
28084,sad
28153,surprise
28235,fear
28251,sad
28269,happy
28278,happy
2829,neutral
28298,neutral
28359,sad
28471,neutral
28478,neutral
28480,neutral
28493,neutral
28499,neutral
28507,surprise
28517,neutral
28531,sad
28535,happy
28539,neutral
28546,sad
28549,neutral
28642,happy
28681,neutral
2871,neutral
28723,neutral
28769,neutral
28782,happy
28836,angry
28842,neutral
28846,happy
28854,sad
28951,neutral
29009,sad
2901,happy
29099,fear
29129,neutral
2914,neutral
29216,neutral
29246,neutral
29256,neutral
29311,sad
29324,neutral
29388,neutral
29403,sad
29428,neutral
29438,happy
29484,fear
29500,neutral
29505,neutral
29525,happy
2953,angry
29556,neutral
29559,sad
2957,neutral
29608,neutral
29609,neutral
2962,neutral
29637,neutral
29664,sad
29694,neutral
29758,neutral
2978,neutral
29794,neutral
2984,neutral
29840,sad
29848,sad
29893,neutral
29916,neutral
29921,sad
29944,neutral
2995,sad
2998,neutral
30053,neutral
30121,sad
30167,neutral
30197,angry
30220,happy
30345,neutral
30346,neutral
30371,sad
30374,neutral
30422,neutral
3050,neutral
3051,neutral
30530,sad
30543,sad
30546,sad
30581,neutral
30713,neutral
30786,sad
30850,sad
30976,neutral
31057,neutral
31123,sad
31132,sad
31139,neutral
3115,sad
31164,neutral
31189,neutral
3123,sad
31240,neutral
31257,sad
31263,neutral
31307,angry
31332,sad
31347,sad
31371,neutral
31373,neutral
31478,sad
31483,happy
31486,sad
31546,angry
31561,neutral
31591,neutral
31713,happy
3174,neutral
31774,neutral
31820,happy
31869,sad
3191,surprise
31949,sad
31997,sad
3204,neutral
32071,neutral
32081,neutral
3221,neutral
32216,happy
32321,sad
32330,angry
32355,neutral
32360,sad
32371,neutral
32391,neutral
32443,neutral
32445,happy
32467,neutral
3247,sad
32479,neutral
32508,sad
32516,neutral
32547,neutral
32587,neutral
32605,sad
32636,neutral
32671,neutral
32683,happy
32730,neutral
3276,happy
32778,neutral
32782,neutral
32792,neutral
32817,neutral
32855,angry
32870,neutral
32905,neutral
32914,sad
32935,happy
32939,neutral
32965,sad
32972,neutral
32978,sad
33005,happy
33013,happy
33022,neutral
33031,happy
33049,neutral
33052,sad
33100,neutral
33124,sad
33159,neutral
33182,angry
33219,neutral
33243,angry
33255,neutral
33317,neutral
33346,neutral
33381,happy
33399,sad
33452,neutral
33468,angry
33471,neutral
33514,neutral
33526,sad
33609,sad
33642,sad
33699,sad
33710,neutral
3375,neutral
33785,neutral
33794,neutral
33813,happy
33819,neutral
33856,neutral
33858,neutral
33863,neutral
33865,neutral
33870,neutral
33880,neutral
33894,sad
3395,sad
33965,angry
33999,happy
34037,neutral
3404,neutral
34059,sad
34088,sad
34093,neutral
34131,sad
34161,neutral
34269,happy
34272,neutral
34279,happy
34308,neutral
34324,neutral
34335,angry
34513,sad
34526,neutral
34530,neutral
34539,happy
34555,neutral
34598,sad
34612,neutral
34673,neutral
34685,neutral
34854,neutral
34870,neutral
34875,neutral
34920,neutral
34979,neutral
3502,neutral
35034,sad
35075,neutral
35108,neutral
35129,neutral
35183,angry
35216,neutral
35229,neutral
35241,neutral
35255,angry
35267,neutral
35332,neutral
3535,sad
35356,neutral
3537,neutral
35400,neutral
35408,neutral
35484,neutral
35546,neutral
35576,neutral
35628,sad
35657,sad
3566,neutral
35704,angry
3575,neutral
35754,neutral
35755,sad
35764,happy
35775,surprise
35802,angry
35852,neutral
3600,neutral
3610,sad
3700,neutral
3729,sad
3792,neutral
3795,sad
3899,neutral
3909,neutral
3929,neutral
3932,sad
3953,neutral
3986,neutral
405,neutral
4062,neutral
4124,neutral
4137,neutral
4194,sad
4223,neutral
4242,surprise
4314,surprise
4328,neutral
4339,neutral
4372,happy
4380,neutral
4394,happy
44,sad
4443,neutral
4449,neutral
449,surprise
4552,sad
4553,happy
4563,neutral
4573,sad
4574,neutral
4672,sad
4748,neutral
4752,sad
4770,neutral
4777,fear
4802,neutral
4825,neutral
4829,neutral
4868,neutral
4870,neutral
4883,neutral
4888,sad
4935,happy
4953,angry
4998,sad
5046,sad
5053,neutral
5073,neutral
508,surprise
5087,neutral
5110,disgust
5116,neutral
5170,neutral
5186,sad
5258,neutral
5267,happy
5323,neutral
5345,neutral
5361,neutral
5385,sad
541,neutral
542,happy
5444,neutral
5446,sad
5449,angry
547,neutral
551,fear
5527,sad
5536,neutral
5549,neutral
5561,neutral
5591,neutral
5651,sad
5687,neutral
5695,neutral
5708,sad
5713,happy
5715,neutral
5724,neutral
5748,angry
5749,neutral
5784,neutral
5792,sad
5811,neutral
5831,happy
584,sad
5853,sad
5865,sad
5912,sad
5931,sad
5953,sad
596,sad
5976,neutral
5984,neutral
60,neutral
601,sad
6078,neutral
6103,neutral
615,fear
6158,neutral
6180,sad
6193,neutral
6236,neutral
6343,neutral
6351,neutral
6388,neutral
6397,sad
6412,sad
644,neutral
649,neutral
6502,neutral
651,sad
6527,sad
6599,neutral
662,neutral
6664,neutral
6710,sad
673,neutral
6813,neutral
6836,sad
6842,happy
6869,surprise
6891,happy
6934,sad
7008,sad
7009,neutral
7077,neutral
7092,neutral
7110,happy
7131,neutral
7198,neutral
7220,neutral
7239,neutral
7254,neutral
7273,neutral
7274,surprise
7348,neutral
7361,sad
7376,neutral
7398,neutral
7462,sad
7466,neutral
7490,happy
7551,neutral
7571,neutral
7588,fear
7599,neutral
7630,neutral
766,sad
767,neutral
7717,sad
7755,sad
7765,sad
7772,neutral
7773,neutral
7788,sad
7823,sad
7831,neutral
7871,happy
7903,neutral
7932,neutral
7953,angry
8003,happy
8054,neutral
8076,neutral
8083,fear
8105,angry
8141,neutral
8179,neutral
8211,neutral
8216,fear
8233,neutral
8247,neutral
8262,neutral
8264,angry
8280,sad
8295,neutral
8347,sad
8352,sad
8373,sad
838,neutral
8389,neutral
8392,sad
841,neutral
8410,happy
8471,sad
8483,neutral
8498,neutral
8516,neutral
8536,neutral
855,sad
8599,neutral
8687,neutral
8694,sad
8724,neutral
8763,neutral
8768,happy
8782,sad
8788,angry
8802,happy
8842,neutral
8862,sad
8863,surprise
8868,neutral
8880,happy
891,sad
8919,neutral
8946,neutral
8976,sad
8980,neutral
9011,neutral
9016,neutral
9046,neutral
9050,neutral
9069,neutral
9099,sad
9128,neutral
913,fear
9149,neutral
917,happy
9170,neutral
9209,sad
9221,happy
9235,neutral
9252,neutral
9273,happy
9276,neutral
9288,neutral
9292,neutral
9324,happy
9335,angry
9355,neutral
9356,sad
9360,happy
9381,sad
9415,neutral
9420,neutral
9434,neutral
9453,neutral
9473,sad
9477,neutral
9507,neutral
9543,neutral
9611,sad
9701,neutral
9712,neutral
9718,sad
9773,neutral
9803,sad
9838,sad
9867,neutral
9874,neutral
9936,neutral
9975,neutral
9982,happy
9993,neutral
10004,sad
1003,sad
10031,neutral
10073,neutral
10114,neutral
10116,sad
10171,neutral
10172,fear
10176,sad
1022,sad
10252,sad
1026,sad
10339,sad
10352,sad
10375,happy
10383,sad
10386,sad
10423,happy
10425,fear
10455,fear
10561,sad
10607,sad
10620,sad
10655,sad
10686,neutral
10694,neutral
10713,happy
10769,happy
1078,sad
10871,angry
10881,sad
10919,sad
11025,neutral
11026,sad
11031,sad
11100,neutral
11138,neutral
11140,sad
11163,sad
11192,sad
11209,happy
11234,sad
11241,sad
11264,happy
11280,sad
11284,neutral
11295,happy
11316,sad
11346,fear
11398,sad
1148,sad
115,sad
11523,sad
1156,surprise
11581,sad
11582,neutral
11601,sad
11626,fear
11640,happy
11662,sad
11722,sad
1173,sad
11746,sad
11790,sad
11794,sad
11836,happy
11867,neutral
11876,sad
11880,neutral
11891,sad
11909,angry
11966,sad
11978,sad
1198,sad
12040,sad
12074,fear
12092,angry
12113,fear
12119,neutral
12190,fear
12246,neutral
12267,sad
12318,sad
12364,neutral
12498,angry
12512,sad
12524,sad
12547,sad
12591,sad
12594,neutral
12621,sad
1264,neutral
12648,neutral
12659,neutral
12661,sad
12702,sad
12758,angry
12791,sad
12818,neutral
12827,sad
12899,sad
12958,neutral
1298,neutral
13000,angry
13027,sad
13051,neutral
13091,angry
13150,happy
13162,sad
13180,sad
13187,sad
13293,fear
13296,sad
13339,sad
13380,happy
13421,sad
13483,sad
13488,sad
13505,happy
13510,sad
1353,sad
13562,fear
13575,neutral
13598,angry
13631,neutral
1364,happy
13666,neutral
13714,sad
13726,sad
13793,sad
13801,fear
13812,sad
13852,sad
13870,happy
13888,happy
13907,neutral
13940,sad
13979,happy
13983,neutral
14048,sad
14070,neutral
14106,neutral
14122,surprise
14127,neutral
14136,sad
1420,sad
14208,fear
14226,sad
14250,sad
14346,sad
14384,sad
14388,sad
14459,fear
14464,angry
14472,sad
14474,sad
14484,neutral
14494,happy
14505,sad
14522,sad
14524,sad
14561,happy
14572,sad
14574,sad
14578,sad
14682,sad
14696,sad
14729,sad
1482,sad
14835,neutral
14836,angry
15052,happy
15078,sad
15090,sad
15129,sad
15145,neutral
15167,sad
15169,sad
15192,happy
15208,neutral
15289,sad
15294,sad
1536,happy
15365,neutral
15373,sad
15436,sad
15447,fear
15462,sad
15468,neutral
15484,sad
1549,sad
15534,fear
15535,sad
15565,happy
15580,sad
15592,happy
1560,surprise
15613,sad
15642,sad
15657,sad
15696,neutral
15697,sad
15795,neutral
15867,neutral
15909,sad
15929,sad
16003,sad
16010,happy
16053,sad
16056,sad
16075,sad
16087,sad
16125,sad
16151,neutral
16208,sad
16304,sad
16338,sad
16387,neutral
16388,neutral
16405,sad
16443,happy
1645,sad
16475,sad
16535,sad
16558,sad
16645,sad
16706,fear
16710,sad
16776,angry
1678,sad
16787,neutral
16798,sad
16821,sad
16837,neutral
16839,happy
16863,neutral
16895,sad
16938,sad
16962,sad
16985,happy
17003,sad
17011,sad
17100,sad
17128,sad
172,sad
17206,sad
17215,angry
17237,sad
17248,happy
17257,sad
17275,sad
17279,sad
17293,sad
17297,angry
17331,neutral
17341,neutral
17363,sad
17426,fear
17432,sad
1751,neutral
17518,sad
17597,neutral
17607,neutral
17625,sad
17662,neutral
17666,sad
17678,sad
17713,sad
17717,angry
1772,neutral
17730,neutral
17746,sad
17763,neutral
17767,sad
17775,happy
1778,sad
17784,sad
17794,sad
17887,sad
17912,sad
18047,sad
18067,sad
18101,sad
18120,sad
18180,neutral
18193,sad
18260,happy
18270,angry
18300,neutral
18345,neutral
18349,surprise
18361,neutral
18367,sad
18381,sad
18457,sad
18475,sad
1854,sad
18550,sad
18573,neutral
18610,sad
18732,sad
18734,sad
18842,neutral
18855,sad
18872,sad
18888,angry
18897,sad
1891,neutral
18914,angry
18927,sad
1896,neutral
18962,angry
19029,sad
19049,neutral
19082,fear
19084,sad
19095,sad
19145,neutral
19165,neutral
19179,neutral
1926,sad
19274,neutral
19285,sad
19303,sad
1931,sad
19364,neutral
1937,sad
19384,fear
19422,sad
19461,happy
19470,neutral
19486,sad
19531,sad
19535,sad
19578,sad
19607,happy
19663,neutral
19674,sad
1973,sad
19731,fear
19785,sad
19799,neutral
19861,angry
19864,neutral
19880,sad
19893,sad
19934,neutral
19969,neutral
19973,sad
19975,neutral
20,sad
20072,happy
20073,sad
20104,sad
20171,sad
20192,fear
20193,neutral
20217,sad
20301,sad
20313,sad
2039,sad
20395,neutral
20400,happy
20468,neutral
20469,sad
20511,sad
20560,angry
20563,sad
20589,happy
20650,sad
20656,sad
20667,happy
20750,sad
2084,fear
20908,neutral
2091,surprise
20964,neutral
20979,sad
21005,sad
21029,surprise
21036,fear
21078,neutral
21082,sad
21201,neutral
21221,sad
21249,angry
21275,happy
21282,neutral
21312,neutral
21324,sad
21428,sad
21434,fear
21531,sad
21535,sad
21549,neutral
2157,sad
21632,neutral
21666,sad
21681,fear
21715,angry
21720,sad
2176,sad
21766,sad
21769,surprise
21968,neutral
21978,sad
21988,sad
22004,sad
22032,happy
22051,neutral
22067,neutral
22117,sad
22241,sad
22255,sad
22271,happy
22319,neutral
22335,sad
2238,sad
2239,sad
22390,sad
22416,neutral
22419,sad
22448,angry
22449,sad
22452,sad
22521,angry
2256,sad
22602,neutral
22619,happy
22631,neutral
22651,surprise
22690,sad
22704,neutral
22761,happy
22765,happy
22766,neutral
2278,angry
22808,sad
22816,neutral
22937,sad
22961,sad
22977,sad
22989,sad
23054,disgust
23060,fear
231,sad
2312,neutral
23220,sad
23297,sad
23304,sad
23341,sad
23374,sad
23407,angry
23430,sad
23452,neutral
23471,angry
23483,neutral
23507,sad
23542,sad
23549,sad
23562,sad
23584,fear
23601,sad
23654,sad
23658,sad
2367,neutral
23675,happy
23700,angry
23715,sad
23748,happy
23760,sad
23764,neutral
23779,sad
23781,sad
23792,sad
23817,surprise
23829,happy
23832,neutral
23853,sad
23884,sad
23901,sad
23905,angry
23915,happy
23945,fear
23948,neutral
23965,sad
23968,sad
23978,sad
23991,sad
24013,sad
24057,fear
24066,neutral
24087,sad
2412,sad
24133,angry
24160,sad
24168,sad
24173,sad
2418,sad
24183,sad
24217,sad
24239,neutral
24247,sad
2431,sad
24329,neutral
24363,sad
24384,neutral
24420,sad
24421,sad
24460,surprise
24473,sad
2451,sad
24543,disgust
24545,sad
24582,sad
24643,fear
24664,sad
24736,sad
2476,sad
2478,sad
2485,neutral
24881,sad
24909,neutral
24916,sad
2496,sad
2499,neutral
2502,neutral
25025,sad
25055,neutral
25087,angry
25117,sad
25126,neutral
25211,neutral
25231,sad
25240,fear
25250,surprise
25281,happy
2530,sad
2533,neutral
25330,sad
25348,sad
25351,sad
25356,happy
25379,sad
25381,sad
2539,happy
25410,sad
25412,sad
25425,surprise
2546,sad
25510,sad
25529,sad
25576,neutral
25582,sad
25597,sad
25632,angry
25643,sad
2565,sad
25819,neutral
25832,neutral
25843,sad
25920,angry
25961,sad
25983,sad
25985,sad
26005,sad
26006,happy
26040,neutral
26079,neutral
2615,sad
26198,sad
26249,neutral
26269,sad
26270,happy
26292,sad
26304,neutral
26313,sad
26321,sad
2633,sad
26339,neutral
26346,sad
2635,angry
26355,sad
26368,sad
26378,sad
26398,happy
26404,neutral
26443,happy
26484,happy
26501,sad
26543,neutral
26566,sad
26573,sad
26581,sad
26586,sad
26600,happy
26612,angry
26670,sad
26675,sad
26683,sad
26702,sad
26747,sad
26772,sad
26834,sad
2690,sad
26959,sad
26970,sad
27005,sad
27027,sad
27035,neutral
27052,sad
27117,happy
27124,neutral
27258,sad
27292,sad
27305,sad
27350,sad
27400,sad
27410,sad
27450,neutral
27461,sad
27471,neutral
2748,sad
2751,sad
27518,neutral
27522,sad
27561,neutral
27562,sad
27576,sad
27585,surprise
27588,sad
27629,fear
27681,angry
27694,neutral
27719,neutral
27759,sad
27776,sad
27788,neutral
27810,angry
2785,surprise
27873,sad
2788,neutral
27887,fear
27913,sad
27948,surprise
27993,sad
28053,sad
28073,neutral
28091,sad
28100,happy
28137,sad
28143,happy
28171,sad
28230,sad
28252,sad
28272,sad
28294,sad
28296,sad
28396,happy
28424,sad
28426,happy
28465,sad
28552,happy
28555,happy
28568,happy
28596,sad
28696,sad
28700,neutral
28794,happy
28895,sad
28966,sad
2902,angry
29058,sad
29082,sad
29112,happy
29121,sad
29150,angry
29194,sad
29226,happy
29243,angry
29295,sad
29298,neutral
29305,sad
29318,sad
29322,sad
2934,neutral
29379,angry
29383,neutral
2945,neutral
2950,sad
29529,happy
29553,sad
29561,sad
29580,happy
29585,sad
29617,sad
29622,angry
29627,sad
29628,sad
29632,happy
29652,sad
29692,neutral
29703,sad
29756,sad
29757,angry
29792,surprise
29819,angry
29835,neutral
29875,angry
29897,sad
29936,sad
29937,happy
29941,neutral
29970,sad
29973,sad
29998,sad
30001,surprise
30035,sad
30045,neutral
30056,sad
3007,sad
30080,sad
30094,neutral
30104,sad
30118,surprise
3012,sad
30144,neutral
30170,neutral
30181,sad
30219,sad
30251,fear
30274,sad
30289,sad
30292,sad
30326,sad
30331,sad
30358,sad
30377,sad
30410,sad
30439,neutral
30440,neutral
30462,sad
30541,neutral
30552,angry
3056,neutral
30565,happy
3059,sad
30611,sad
3075,sad
30763,neutral
30789,happy
30817,sad
30818,angry
30853,angry
30867,sad
3088,angry
3094,neutral
31009,neutral
31068,surprise
31072,happy
31099,angry
31104,neutral
31113,sad
31149,sad
3118,sad
312,sad
31248,sad
31265,sad
31328,sad
31367,sad
3139,neutral
31390,happy
31409,angry
31424,sad
31506,sad
31510,surprise
31527,sad
31534,angry
31634,happy
31643,sad
31653,sad
31663,sad
31665,happy
31669,surprise
3169,neutral
31712,surprise
31720,sad
31836,sad
31857,sad
3187,sad
32005,sad
32029,surprise
3206,happy
32139,happy
32175,sad
32183,sad
32189,sad
32202,sad
32268,neutral
32296,sad
32297,neutral
3235,neutral
32383,neutral
32394,sad
32422,fear
32565,neutral
32580,happy
32582,sad
32613,sad
3263,sad
32711,sad
32744,sad
32768,sad
32814,sad
32818,fear
32836,angry
32843,sad
32859,happy
32861,surprise
32898,happy
32903,neutral
32911,surprise
32932,sad
32982,happy
33089,sad
33152,neutral
33213,neutral
33227,neutral
33247,sad
33276,angry
33295,angry
33302,happy
33331,sad
33371,sad
33373,neutral
33421,sad
33492,sad
33516,sad
33523,sad
33538,happy
33628,sad
33636,happy
33640,sad
33686,neutral
33691,neutral
33693,sad
33736,sad
33747,fear
3378,sad
33780,sad
33786,neutral
3382,angry
33820,sad
33936,neutral
33962,sad
33988,sad
3403,sad
34070,sad
34121,sad
34176,sad
34195,sad
34205,happy
34242,happy
34250,sad
3433,sad
34387,neutral
34408,sad
34413,sad
34427,angry
34477,sad
34509,fear
34533,neutral
34605,sad
34610,neutral
34629,fear
34633,sad
34679,sad
34694,sad
3477,happy
34788,sad
34798,fear
34799,neutral
34820,sad
34827,sad
34905,sad
34913,sad
34917,sad
3492,sad
34945,angry
34985,neutral
34988,sad
34991,angry
350,sad
35030,surprise
35039,sad
35043,sad
35058,sad
3506,sad
3508,sad
35116,sad
35131,sad
35148,fear
3518,sad
35192,sad
35214,neutral
35297,neutral
35318,fear
35375,sad
35386,sad
35411,sad
3546,neutral
35528,surprise
35567,neutral
35605,neutral
35615,surprise
35639,neutral
35691,sad
35737,happy
35768,angry
35812,sad
35873,fear
359,sad
3634,neutral
3653,sad
3661,neutral
3731,angry
3767,sad
3825,neutral
3855,sad
3869,sad
3922,happy
3951,sad
3972,sad
3988,sad
4130,neutral
4207,neutral
422,sad
4233,neutral
4274,fear
4381,fear
4389,surprise
4412,happy
4415,sad
4441,sad
4482,neutral
4534,neutral
4572,happy
4594,happy
4596,sad
4615,sad
4624,angry
4697,sad
4714,fear
4734,neutral
4736,angry
4764,sad
4771,happy
4811,sad
4860,sad
4940,sad
4951,angry
4958,happy
4987,happy
5004,sad
505,sad
5055,happy
5056,sad
5058,neutral
5061,sad
5100,neutral
5101,sad
5107,happy
5147,neutral
5166,sad
5177,sad
5224,sad
5229,sad
5374,sad
5435,sad
5466,angry
5560,neutral
5629,neutral
5642,neutral
5689,sad
5710,sad
580,sad
5836,sad
5910,sad
5995,sad
6025,sad
6033,angry
6109,sad
6137,sad
6149,sad
6187,happy
6215,sad
6265,happy
6304,sad
6312,sad
6353,sad
6400,sad
6449,sad
6459,sad
6467,sad
6492,happy
6521,neutral
6529,sad
6551,sad
6557,neutral
6563,angry
6645,sad
6660,sad
6720,neutral
6735,sad
6771,sad
680,neutral
6833,sad
6860,sad
688,sad
6897,sad
6901,neutral
6904,sad
6915,fear
6930,neutral
6957,sad
6960,sad
6964,happy
70,sad
7030,happy
7037,sad
7039,sad
7119,sad
7121,sad
7165,sad
7232,neutral
7253,sad
7268,sad
7275,sad
7287,sad
7301,happy
7337,sad
7371,happy
7400,neutral
7406,sad
7430,sad
7475,neutral
7502,sad
7536,sad
7566,angry
7569,sad
761,neutral
7618,sad
7623,sad
7675,sad
7679,sad
7724,sad
7776,surprise
7806,happy
7848,fear
7877,sad
7878,neutral
7943,sad
7962,sad
7963,sad
7976,neutral
798,angry
800,sad
8039,sad
8056,sad
8098,sad
8099,neutral
8102,neutral
8146,fear
8164,sad
8197,sad
8203,neutral
822,fear
8223,sad
8238,sad
8252,sad
8266,sad
8333,happy
8390,neutral
8430,sad
8525,angry
8580,angry
8614,sad
8639,angry
8659,sad
8702,neutral
8718,surprise
8738,neutral
8761,neutral
8814,neutral
8834,neutral
8851,happy
8876,sad
8892,sad
8925,sad
8953,sad
8955,sad
8958,happy
9006,surprise
9028,sad
9066,sad
9073,sad
9082,sad
9087,sad
9119,sad
9142,angry
9171,sad
9219,sad
922,happy
9238,angry
9267,fear
9327,angry
9338,angry
9387,neutral
9405,happy
9454,sad
9457,sad
9459,happy
9463,sad
9465,neutral
9498,happy
9508,sad
9548,neutral
9689,happy
9693,sad
9713,neutral
9769,sad
977,sad
98,neutral
9841,sad
9864,happy
987,sad
9885,sad
9889,neutral
9923,neutral
10056,surprise
10097,sad
10162,surprise
10185,surprise
10246,sad
10259,surprise
10268,surprise
10306,surprise
1033,surprise
10365,surprise
10372,neutral
10444,surprise
10545,surprise
10625,surprise
10701,surprise
10734,surprise
10755,happy
10768,surprise
10800,surprise
10813,neutral
10820,surprise
10837,surprise
10866,surprise
10909,fear
10931,surprise
10950,surprise
11000,surprise
11043,surprise
1107,neutral
11126,happy
11139,surprise
1118,surprise
11302,surprise
11414,surprise
11418,surprise
11429,fear
11451,surprise
11466,surprise
11589,surprise
11670,surprise
11721,surprise
1176,surprise
11786,happy
11848,surprise
11865,angry
11902,surprise
12086,fear
12107,surprise
12131,surprise
12134,surprise
12312,surprise
12320,happy
12338,surprise
1239,surprise
12463,surprise
12470,surprise
1249,surprise
12504,surprise
12529,fear
12551,surprise
12567,happy
12626,surprise
12684,angry
12723,surprise
12748,surprise
12768,surprise
12903,surprise
12924,happy
12960,fear
12973,surprise
13009,neutral
13080,surprise
13101,fear
13145,surprise
13169,neutral
13203,happy
13205,surprise
13230,surprise
13288,surprise
13460,surprise
13521,surprise
13622,surprise
13684,surprise
13740,surprise
1376,surprise
13837,surprise
13876,surprise
14080,surprise
14091,fear
14115,surprise
14305,surprise
14331,surprise
14375,surprise
1449,surprise
1457,surprise
14647,surprise
14691,surprise
14697,surprise
14798,surprise
14914,surprise
14927,happy
14968,surprise
15008,fear
15034,surprise
15037,happy
15047,surprise
15101,surprise
1515,neutral
15179,surprise
15238,surprise
15244,surprise
15263,surprise
15354,surprise
15378,surprise
15383,surprise
15416,happy
15454,surprise
15467,surprise
15486,surprise
15487,surprise
15518,happy
15524,fear
15527,surprise
15533,surprise
15628,surprise
15635,happy
15788,neutral
15802,surprise
1583,sad
15922,surprise
15944,surprise
16110,happy
16133,surprise
16172,surprise
16229,surprise
16237,surprise
16280,surprise
16396,surprise
16415,sad
16441,surprise
16507,fear
16530,surprise
16646,fear
16666,surprise
16721,surprise
16756,happy
16774,sad
16829,surprise
16886,surprise
16901,fear
16947,surprise
16959,surprise
16980,surprise
16995,surprise
17016,fear
17019,neutral
17027,surprise
17044,neutral
1710,surprise
17137,fear
17148,surprise
17157,sad
17161,surprise
17177,surprise
17205,surprise
17245,fear
17290,surprise
17309,surprise
1735,surprise
17350,neutral
17422,fear
17429,neutral
17433,fear
1750,surprise
176,surprise
17610,surprise
1764,surprise
17693,surprise
17845,fear
17906,angry
17919,surprise
17952,neutral
1800,surprise
18026,surprise
18038,surprise
18132,surprise
18198,surprise
18285,surprise
18313,surprise
18393,surprise
18436,neutral
18521,surprise
18555,surprise
18577,surprise
18613,neutral
18615,neutral
18619,surprise
18631,surprise
1864,neutral
18678,surprise
18706,surprise
18742,surprise
18862,surprise
18864,surprise
19051,surprise
1911,surprise
1914,surprise
19142,surprise
19177,surprise
19187,surprise
19267,surprise
19314,surprise
19362,surprise
19389,neutral
19431,surprise
1945,fear
1952,surprise
19594,surprise
19601,surprise
19650,surprise
19665,surprise
19720,happy
19755,surprise
19795,happy
1992,surprise
19972,surprise
20041,surprise
20146,surprise
20148,surprise
20162,surprise
20167,surprise
20262,surprise
20293,surprise
20369,surprise
20373,surprise
20387,surprise
20407,surprise
20467,surprise
20573,angry
20584,sad
20594,angry
20664,neutral
20691,surprise
20786,surprise
20855,surprise
20882,surprise
2090,surprise
20935,surprise
20947,happy
20967,angry
20989,surprise
21044,surprise
21072,surprise
21074,surprise
2114,surprise
21148,surprise
21151,fear
21153,happy
21154,surprise
2119,surprise
21217,surprise
21233,surprise
21239,surprise
21299,surprise
21417,surprise
2146,sad
21461,surprise
21468,surprise
21545,surprise
21570,surprise
21578,surprise
21587,surprise
2168,surprise
2173,surprise
21807,surprise
21824,surprise
21834,surprise
21887,surprise
21896,sad
21906,angry
2195,surprise
21973,surprise
21987,surprise
2200,surprise
22019,angry
22025,sad
22128,surprise
22131,surprise
22278,surprise
2228,surprise
22305,surprise
22322,neutral
2234,surprise
22372,surprise
22497,happy
22509,sad
22525,surprise
22666,surprise
22741,sad
22771,surprise
22864,sad
22921,surprise
23053,surprise
23151,fear
23155,fear
23328,surprise
23346,angry
23386,surprise
23413,happy
23433,neutral
23661,surprise
23662,surprise
23739,surprise
23747,surprise
23751,surprise
23885,neutral
23893,neutral
23917,happy
23941,surprise
23943,neutral
23949,surprise
24022,neutral
24031,neutral
24046,surprise
24050,surprise
24143,angry
24163,surprise
24167,surprise
24174,neutral
24179,angry
24201,surprise
24291,neutral
24404,fear
24411,surprise
24415,surprise
24432,surprise
24433,neutral
2448,happy
24557,surprise
2461,surprise
24646,surprise
24668,surprise
24756,sad
24893,sad
24904,happy
24921,surprise
25010,surprise
25036,surprise
25044,surprise
25107,surprise
25143,surprise
25188,surprise
25229,happy
25234,surprise
25280,surprise
2529,surprise
25319,surprise
25390,surprise
25397,surprise
25402,surprise
25416,surprise
25492,neutral
25539,surprise
25563,surprise
25571,surprise
256,neutral
25610,surprise
25636,neutral
25674,surprise
25687,surprise
25709,fear
25742,surprise
25781,surprise
25808,surprise
25906,happy
25959,surprise
26076,surprise
26087,neutral
26101,surprise
26102,surprise
26133,surprise
2619,happy
26243,surprise
2634,happy
26452,surprise
26455,surprise
26483,surprise
26487,surprise
26500,sad
26556,surprise
26626,happy
26708,angry
26800,happy
26825,surprise
26907,surprise
26910,surprise
26914,happy
26944,surprise
27025,neutral
27039,surprise
27070,fear
27125,surprise
27165,fear
27174,surprise
27193,surprise
27240,surprise
27270,surprise
27273,surprise
27321,surprise
27325,surprise
27328,surprise
